DATETIME,ADDRESS,BALANCE,DECIMALS,NAME
2022-10-20 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3006933.74106144,18,Staked Aave
2022-10-19 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3005468.86802694,18,Staked Aave
2022-10-18 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3005409.29097356,18,Staked Aave
2022-10-17 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3001619.64978585,18,Staked Aave
2022-10-16 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3001531.70778545,18,Staked Aave
2022-10-15 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3001578.08556539,18,Staked Aave
2022-10-14 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3001554.28892712,18,Staked Aave
2022-10-13 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3000676.4293521,18,Staked Aave
2022-10-12 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2999880.18410899,18,Staked Aave
2022-10-11 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2999421.58995709,18,Staked Aave
2022-10-10 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2998394.54528275,18,Staked Aave
2022-10-09 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2998059.90618326,18,Staked Aave
2022-10-08 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2997377.15900012,18,Staked Aave
2022-10-07 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3066798.85356391,18,Staked Aave
2022-10-06 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3086221.7808115,18,Staked Aave
2022-10-05 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3084420.75628519,18,Staked Aave
2022-10-04 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3100006.39887629,18,Staked Aave
2022-10-03 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3121511.90152466,18,Staked Aave
2022-10-02 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3121201.5969196,18,Staked Aave
2022-10-01 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3120901.06265005,18,Staked Aave
2022-09-30 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3120305.036195,18,Staked Aave
2022-09-29 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3119823.41299721,18,Staked Aave
2022-09-28 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3116555.03658447,18,Staked Aave
2022-09-27 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3111589.27560575,18,Staked Aave
2022-09-26 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3113051.53311208,18,Staked Aave
2022-09-25 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3112761.95972376,18,Staked Aave
2022-09-24 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,3112567.45381103,18,Staked Aave
2022-09-23 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2820739.10790859,18,Staked Aave
2022-09-22 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2332814.39480264,18,Staked Aave
2022-09-21 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2253443.95175651,18,Staked Aave
2022-09-20 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2327029.08486166,18,Staked Aave
2022-09-19 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2321549.75670864,18,Staked Aave
2022-09-18 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2319693.79118502,18,Staked Aave
2022-09-17 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2318453.72062581,18,Staked Aave
2022-09-16 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2316967.10245016,18,Staked Aave
2022-09-15 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2317612.13917359,18,Staked Aave
2022-09-14 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2317702.23052401,18,Staked Aave
2022-09-13 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2317180.41327483,18,Staked Aave
2022-09-12 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2313498.31833708,18,Staked Aave
2022-09-11 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2313469.82034597,18,Staked Aave
2022-09-10 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2308885.95022481,18,Staked Aave
2022-09-09 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2300002.09958795,18,Staked Aave
2022-09-08 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2291673.17942464,18,Staked Aave
2022-09-07 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2281426.01100298,18,Staked Aave
2022-09-06 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2303559.33339302,18,Staked Aave
2022-09-05 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2262656.24744423,18,Staked Aave
2022-09-04 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2225454.02541627,18,Staked Aave
2022-09-03 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2225282.89835454,18,Staked Aave
2022-09-02 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2220755.93897072,18,Staked Aave
2022-09-01 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2220248.63866563,18,Staked Aave
2022-08-31 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2217785.02799507,18,Staked Aave
2022-08-30 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2217045.93494068,18,Staked Aave
2022-08-29 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2219863.45845811,18,Staked Aave
2022-08-28 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2221314.69157219,18,Staked Aave
2022-08-27 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2230596.06013887,18,Staked Aave
2022-08-26 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2231033.31120593,18,Staked Aave
2022-08-25 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2244238.84272124,18,Staked Aave
2022-08-24 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2252116.0074513,18,Staked Aave
2022-08-23 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2254807.58514195,18,Staked Aave
2022-08-22 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2253938.75875396,18,Staked Aave
2022-08-21 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2252265.47800744,18,Staked Aave
2022-08-20 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2254256.21023463,18,Staked Aave
2022-08-19 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2262515.2458496,18,Staked Aave
2022-08-18 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2253602.54180731,18,Staked Aave
2022-08-17 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2234394.17358395,18,Staked Aave
2022-08-16 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2227771.23477339,18,Staked Aave
2022-08-15 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2228308.28069354,18,Staked Aave
2022-08-14 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2229101.77126576,18,Staked Aave
2022-08-13 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2180538.14767999,18,Staked Aave
2022-08-12 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2228804.8083967,18,Staked Aave
2022-08-11 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2228806.82812795,18,Staked Aave
2022-08-10 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2226019.11576387,18,Staked Aave
2022-08-09 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2221478.3329021,18,Staked Aave
2022-08-08 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2215752.17825728,18,Staked Aave
2022-08-07 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2208428.78838076,18,Staked Aave
2022-08-06 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2207180.08127793,18,Staked Aave
2022-08-05 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2206329.5901248,18,Staked Aave
2022-08-04 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2204252.64412962,18,Staked Aave
2022-08-03 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2197180.3439392,18,Staked Aave
2022-08-02 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2192379.90921594,18,Staked Aave
2022-08-01 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2186119.94548313,18,Staked Aave
2022-07-31 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2177869.32749995,18,Staked Aave
2022-07-30 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2174602.46342298,18,Staked Aave
2022-07-29 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2174571.60043067,18,Staked Aave
2022-07-28 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2168867.4400281,18,Staked Aave
2022-07-27 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2180118.03664967,18,Staked Aave
2022-07-26 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2178390.26151341,18,Staked Aave
2022-07-25 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2170163.51301225,18,Staked Aave
2022-07-24 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2166666.6200367,18,Staked Aave
2022-07-23 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2165475.3814803,18,Staked Aave
2022-07-22 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2162717.31731583,18,Staked Aave
2022-07-21 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2157858.74430254,18,Staked Aave
2022-07-20 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2156001.31429139,18,Staked Aave
2022-07-19 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2146602.5897611,18,Staked Aave
2022-07-18 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2157431.12694886,18,Staked Aave
2022-07-17 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2143868.41584236,18,Staked Aave
2022-07-16 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2133008.01604535,18,Staked Aave
2022-07-15 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2136832.65748313,18,Staked Aave
2022-07-14 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2133717.56675842,18,Staked Aave
2022-07-13 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2128169.36751908,18,Staked Aave
2022-07-12 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2126530.64136849,18,Staked Aave
2022-07-11 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2143253.35134153,18,Staked Aave
2022-07-10 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2101912.60087537,18,Staked Aave
2022-07-09 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2071337.63778177,18,Staked Aave
2022-07-08 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2064201.31155101,18,Staked Aave
2022-07-07 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2058696.51274847,18,Staked Aave
2022-07-06 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2058908.23262305,18,Staked Aave
2022-07-05 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2050194.77600981,18,Staked Aave
2022-07-04 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,1977763.06895971,18,Staked Aave
2022-07-03 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,1977554.03804305,18,Staked Aave
2022-07-02 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,1977921.68606891,18,Staked Aave
2022-07-01 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,1979957.75444715,18,Staked Aave
2022-06-30 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,1975976.68036053,18,Staked Aave
2022-06-29 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,1976238.57048489,18,Staked Aave
2022-06-28 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,1975952.27491481,18,Staked Aave
2022-06-27 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,1975107.74076698,18,Staked Aave
2022-06-26 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2009988.40364393,18,Staked Aave
2022-06-25 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2037977.59868688,18,Staked Aave
2022-06-24 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2037569.91527097,18,Staked Aave
2022-06-23 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2037528.5756607,18,Staked Aave
2022-06-22 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2043259.64847878,18,Staked Aave
2022-06-21 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2052265.28148379,18,Staked Aave
2022-06-20 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2069109.59742471,18,Staked Aave
2022-06-19 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2072552.02803927,18,Staked Aave
2022-06-18 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2069062.19227988,18,Staked Aave
2022-06-17 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2065424.6092101,18,Staked Aave
2022-06-16 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2068792.38254232,18,Staked Aave
2022-06-15 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2080330.11857189,18,Staked Aave
2022-06-14 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2071688.10018188,18,Staked Aave
2022-06-13 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2072951.39698264,18,Staked Aave
2022-06-12 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2091860.62863211,18,Staked Aave
2022-06-11 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2392632.4843446,18,Staked Aave
2022-06-10 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2458703.10452208,18,Staked Aave
2022-06-09 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2478962.86456948,18,Staked Aave
2022-06-08 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2479047.80284101,18,Staked Aave
2022-06-07 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2479104.85850841,18,Staked Aave
2022-06-06 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2479378.93541205,18,Staked Aave
2022-06-05 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2480387.36175974,18,Staked Aave
2022-06-04 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2480868.3189288,18,Staked Aave
2022-06-03 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2480412.00592343,18,Staked Aave
2022-06-02 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2480656.7009657,18,Staked Aave
2022-06-01 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2479534.65093523,18,Staked Aave
2022-05-31 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2448630.46217453,18,Staked Aave
2022-05-30 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2443706.35195631,18,Staked Aave
2022-05-29 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2443870.83416109,18,Staked Aave
2022-05-28 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2443564.14038587,18,Staked Aave
2022-05-27 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2443213.62338227,18,Staked Aave
2022-05-26 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2445543.02265555,18,Staked Aave
2022-05-25 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2466898.56839298,18,Staked Aave
2022-05-24 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2468777.04846361,18,Staked Aave
2022-05-23 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2468528.35521386,18,Staked Aave
2022-05-22 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2470162.28400984,18,Staked Aave
2022-05-21 00:00:00.000,0x4da27a545c0c5b758a6ba100e3a049001de870f5,2469423.20122596,18,Staked Aave
