timestamp,date,Deposit rate
1681429799000,2023-04-13T23:49:59.000Z,2.023538601724133
1681470395000,2023-04-14T11:06:35.000Z,2.0267178952232765
1681507211000,2023-04-14T21:20:11.000Z,2.173226987367838
1681546835000,2023-04-15T08:20:35.000Z,1.9758432709207028
1681585007000,2023-04-15T18:56:47.000Z,1.8848651759159343
1681626287000,2023-04-16T06:24:47.000Z,1.9010367590028179
1681662719000,2023-04-16T16:31:59.000Z,1.735358857853224
1681702703000,2023-04-17T03:38:23.000Z,1.7643761654095815
1681742423000,2023-04-17T14:40:23.000Z,1.7156795246129575
1681780007000,2023-04-18T01:06:47.000Z,1.6107414249112766
1681818539000,2023-04-18T11:48:59.000Z,1.7266078719401845
1681857755000,2023-04-18T22:42:35.000Z,1.8168877165586084
1681896059000,2023-04-19T09:20:59.000Z,2.3669772621383887
1681936979000,2023-04-19T20:42:59.000Z,2.4017232246077858
1681973771000,2023-04-20T06:56:11.000Z,2.4453183945354993
1682013179000,2023-04-20T17:52:59.000Z,2.5111853836080575
1682051567000,2023-04-21T04:32:47.000Z,2.525546115333945
1682091119000,2023-04-21T15:31:59.000Z,2.487584799270649
1682129363000,2023-04-22T02:09:23.000Z,2.5090511837736025
1682168363000,2023-04-22T12:59:23.000Z,2.473775294664819
1682207567000,2023-04-22T23:52:47.000Z,2.990727396475228
1682247887000,2023-04-23T11:04:47.000Z,2.8380699759046877
1682285135000,2023-04-23T21:25:35.000Z,2.8109512374470467
1682324999000,2023-04-24T08:29:59.000Z,2.995101233394948
1682362595000,2023-04-24T18:56:35.000Z,2.932327479874374
1682406575000,2023-04-25T07:09:35.000Z,2.88514563157066
1682443127000,2023-04-25T17:18:47.000Z,2.7948993088976146
1682479439000,2023-04-26T03:23:59.000Z,2.940018714397214
1682518259000,2023-04-26T14:10:59.000Z,2.9515175716787727
1682558783000,2023-04-27T01:26:23.000Z,2.920749825675744
1682595731000,2023-04-27T11:42:11.000Z,2.82563940884073
1682635595000,2023-04-27T22:46:35.000Z,2.6639635681561082
1682676719000,2023-04-28T10:11:59.000Z,3.0502363623662587
1682712371000,2023-04-28T20:06:11.000Z,2.475887673966444
1682754755000,2023-04-29T07:52:35.000Z,2.4752808028253956
1682790767000,2023-04-29T17:52:47.000Z,2.3850915464414015
